track_id,artists,album_name,track_name,popularity,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,track_genre
1r6UjJBZMPtyCUAxZIIr3C,Kids Rock Kidz,Kids Rock Party - Sung by Kids for Kids (Clean Lyrics),The Fox (What Does the Fox Say?),17,0.633,0.694,-4.295,0.0311,0.0152,0.0,0.343,0.292,0.5260958532616735,kids
5fH31x3gf1iqOHLJlCNPJv,Cupid,Feel Good Music,Teach Me How To Wobble,16,0.58,0.726,-6.129,0.0568,6e-05,2.24e-05,0.277,0.244,0.3899092746905971,kids
4NYGNFfpub02Ffpp4PTq9q,Cooltime Kids,Princess Pop,A Whole New World,18,0.686,0.775,-4.344,0.0344,0.0389,0.0,0.123,0.577,0.5176232269940667,kids
4V6OWbOKcaWwZ2oDdBVQ3l,Dora The Explorer,Dora The Explorer,Un Dia Especial,18,0.807,0.614,-5.581,0.0612,0.5,2.96e-05,0.693,0.814,0.4346473711026741,kids
4OZaJrO4yJW74uU3wNNOTN,KD Da Kid,Super Gremlin Freestyle,Super Gremlin Freestyle,16,0.715,0.522,-8.88,0.184,0.0292,0.0,0.105,0.256,0.5997896224709498,kids
2efpbr11ZupYiyjnKw3Xww,Koo Koo Kanga Roo;P.O.S,Whoopty Whoop,Shake It Well,18,0.839,0.885,-6.556,0.338,0.0369,0.0,0.157,0.953,0.3778824186841543,kids
487LiAiyR778lmlUy9hWYS,Desmond Dennis,Cool Kids Jams 3,Days of the Week,16,0.589,0.476,-11.699,0.0391,0.371,0.0,0.103,0.865,0.7540678467531187,kids
3oWFfJN6ryg9oObXdP909O,KD Da Kid,Millionaire,Millionaire,16,0.792,0.516,-7.686,0.227,0.183,0.0,0.0474,0.524,0.5755592262051509,kids
1WWh0TO33VnL9Hda8EhBhg,BadKidMacei;Khalil Vegas,I'm Back,I'm Back,16,0.763,0.734,-4.304,0.289,0.101,0.000325,0.272,0.892,0.7076574133425373,kids
5ryWtuY9LJdqIKQcePENZ3,Choo Choo Soul,Choo Choo Soul,Blue Zoo Train - Original Version,17,0.605,0.128,-7.703,0.0527,0.906,0.0,0.101,0.515,0.37845356080403664,kids
4wZVrrMGdW7J2IPSDRRbRo,Choo Choo Soul,Choo Choo Soul,Animal Sounds - Original Version,18,0.708,0.728,-6.72,0.205,0.155,2.96e-06,0.0582,0.718,0.37104104005390925,kids
3nkNrEKyBeC6zoNiCMYmQQ,Christopher Zondaflex Tyler,Mr. Chris' Tap Music for Kids,Warm Up,18,0.898,0.509,-14.451,0.387,0.00254,0.0,0.281,0.822,0.45217609256611274,kids
5hyDNeeNfADT8UzihOjpw4,Choo Choo Soul,Choo Choo Soul,Fly Birdy Fly - Original Version,17,0.912,0.874,-4.923,0.147,0.0328,1.19e-05,0.0446,0.828,0.39026675213253786,kids
2IXYHOuWGMk08IV0Q08kAj,Rik Gaynor,Kids That's A Party!,Around The Old Camp Fire,16,0.74,0.709,-8.886,0.238,0.128,0.0,0.225,0.811,0.5342110020873395,kids
6r5IvOcyN2NGNWGLC6AS5O,Choo Choo Soul,Choo Choo Soul,Let's Dance - Original Version,18,0.94,0.778,-3.687,0.283,0.0856,1.04e-06,0.106,0.684,0.5256685239057903,kids
1Cy3W1cidlWDXfEgeMWiWh,Rik Gaynor,Kids Bopper's Party,Purple People Eater - Party Dance Mix,16,0.881,0.928,-2.39,0.167,0.126,3.36e-05,0.149,0.965,0.6410063606331048,kids
1SG18kW0egXcvFS1vmpA62,Wobble Baby Wobble Baby,Wobble,Wobble,38,0.834,0.403,-11.878,0.117,0.229,0.000283,0.103,0.426,0.39039412915207994,kids
6hRxkub3GwimKCrH8MJ3y2,Cupid;B.o.B,Time for a Change,369 (feat. B.o.B.),39,0.624,0.898,-3.756,0.276,0.0018,1.03e-06,0.319,0.441,0.6823874562398304,kids
1Gdrb2Ak7nwThXIb4BejCo,Debbie Doo,Let's Star Jump!,Let's Star Jump!,30,0.769,0.853,-4.676,0.049,0.0482,0.117,0.0829,0.936,0.5132595368407212,kids
5CbBLBA7A28V9cYHBkcXlm,Jack Hartmann,Number Songs,Count to 100 (New Exercises),37,0.849,0.884,-4.919,0.249,0.237,0.0,0.11,0.781,0.5752222934437815,kids
2Jm5GHTsbMXbDvhIoyUikW,Pj Panda,We Outside,We Outside,16,0.657,0.739,-8.077,0.0654,0.0737,0.0,0.309,0.586,0.6981041368768798,kids
2GCmoIP3vZu0izhfTboM5i,Jack Hartmann,Science Songs All Day Long,5 Senses,16,0.971,0.868,-4.995,0.232,0.0759,0.0,0.0317,0.648,0.47648866755419683,kids
1IWIqheBhBBF2L6pdtbhGV,BeatBo;Fisher-Price,Fisher-Price BeatBo,ABC Dance,33,0.688,0.731,-3.991,0.195,0.0281,0.0,0.144,0.87,0.5260177834755025,kids
0iBKiCF0B3UDk0UJ3CJLE5,Jack Hartmann,Brain Breaks,5 Little Monkeys,17,0.792,0.825,-5.883,0.244,0.463,0.0,0.245,0.871,0.7409808852291965,kids
3TcIiZ67zppDtoTop7O1sl,The Palace Singers,Nursey Rhymes For A Little Prince,Sing A Song Of Sixpence,31,0.962,0.513,-8.306,0.0455,0.753,0.00248,0.0753,0.956,0.45620284995808885,kids
7bSzCK0n6KFe8s7PDbKPFG,Hip Hop Harry,Party Jams,Hip Hop Harry Theme Song,16,0.849,0.879,-8.178,0.582,0.264,0.0,0.644,0.5,0.4317793336949197,kids
2GOlejZRggUDpDlVUKgLcf,Blake Rules;Netherfriends,Kids Trap 2,Don't Fight,15,0.859,0.394,-12.392,0.162,0.122,0.0446,0.113,0.445,0.6655120556185593,kids
5UYpUjkb2x9j6yJcqQt08H,Kidsounds,Number Songs,Six Little Ducks,26,0.958,0.545,-6.708,0.0883,0.577,1.99e-06,0.104,0.892,0.49331476094209686,kids
6l8PVMHkToebBTlJacW6Fa,Secret Agent 23 Skidoo,Underground Playground,Bored is a Bad Word,16,0.867,0.833,-5.634,0.164,0.192,1.86e-05,0.0633,0.767,0.4107497986621304,kids
1eNHcXRF45b14hVuqWlrjG,Koo Koo Kanga Roo,The Everlasting Slumber Party,Knight Delight,16,0.869,0.602,-7.066,0.388,0.275,0.0,0.392,0.682,0.4640714626168992,kids
0p6kCy7rkSP5zkqprVwVSy,That Girl Lay Lay;Bun B,Rich (feat. Bun B),Rich (feat. Bun B),15,0.929,0.65,-6.428,0.17,0.494,0.0,0.124,0.435,0.5504371908025575,kids
16ynnsDXevc3UCuOmg4L31,Cupid,The Cookout,The Cookout,16,0.777,0.706,-7.653,0.0452,0.000711,0.0,0.165,0.292,0.3595154742534063,kids
2rzjmdqn09eDgtxLjP1xfO,Hip Hop Harry,Nursery Rhymes (Bonus Tracks),Head Shoulders Knees and Toes,15,0.635,0.597,-8.74,0.321,0.0293,0.0,0.382,0.656,0.5410647075259274,kids
0PXXor8rXYYKyYMlLnP7V1,Amy Liz,Kid Hits,Fire Engine,35,0.865,0.361,-10.648,0.0562,0.135,0.0,0.115,0.738,0.5302787502259915,kids
1SRoQnc07LjjzVvSGiQ66s,The Jamborees,The Wheels On the Bus,The Music Man,16,0.916,0.547,-12.566,0.0349,0.0704,0.0,0.0678,0.973,0.4721742846342225,kids
6QKlKOI1GDErsapfTBIobm,Cupid;Chris Ardoin,Dance Fever,Chooo (feat. Chris Ardoin),15,0.757,0.743,-4.617,0.0318,0.178,0.0,0.103,0.729,0.4108525220649869,kids
4kFLqDirYE7nMHEMJQqbqh,Koo Koo Kanga Roo,Rad-Trospective,What's That You Say?,16,0.58,0.974,-5.895,0.0658,0.0148,3.23e-05,0.479,0.654,0.6490228949920287,kids
3s117e3WmZ7NoSEZVVvVGK,Koo Koo Kanga Roo,"The Triangle of Success: A Motivational, Inspirational Audio Guide to Achieving Your Dreams",Pancakes for Dinner,16,0.844,0.82,-6.161,0.121,0.0403,0.0,0.0705,0.921,0.5258780796476176,kids
3uoE6QPoz8iURknH4PR3IB,Koo Koo Kanga Roo;Mega Ran,Slow Clap,Sneakin' Downstairs,16,0.87,0.913,-5.997,0.197,0.19,2.9e-05,0.0877,0.898,0.43551024768666896,kids
14zi5hDntwHO3VjYQfR7kj,That Girl Lay Lay;Tha Slay Gang,Long Hair,Long Hair,17,0.833,0.588,-6.866,0.24,0.0057,0.0,0.153,0.466,0.33295120227470704,kids
4KGSOooeW09GDTDmF0x6d3,That Girl Lay Lay,Tha Cheat Code Reloaded,Potty Mouth,16,0.902,0.659,-3.578,0.129,0.57,3.01e-06,0.095,0.422,0.5673043735516,kids
0S7fGPhDSBgv5FjABNUMIC,That Girl Lay Lay;Sauce Walka,Watch Me,Watch Me (feat. Sauce Walka),16,0.816,0.769,-4.981,0.167,0.102,0.0,0.365,0.62,0.5462625117104679,kids
2kAraQ8tWUQFsst7KGawVr,Basho & Friends,En Español,Hora De Jugar - Time to Play,17,0.828,0.762,-6.811,0.0754,0.295,0.0,0.111,0.962,0.4649343392008941,kids
0FWqIxf7JvhNsAZ6DZRwyR,That Girl Lay Lay;DJ Chose,Watch Me,Get To It (feat. DJ Chose),16,0.936,0.693,-5.298,0.166,0.309,0.0,0.142,0.611,0.5178738720970366,kids
6neBa1C401rtiK36zVt3Kp,Blake Rules;Netherfriends,Kids Trap 2,We Need Trees,16,0.848,0.291,-13.717,0.416,0.313,2.09e-06,0.14,0.629,0.6655983432769588,kids
3PKe1naqulhmNaDmn1d8Fp,Dora The Explorer,Dora The Explorer,A Musician I Am,16,0.726,0.281,-5.907,0.043,0.268,0.0,0.0948,0.63,0.4214576861758953,kids
70eG6Bo4kffGCXfqhaXIdj,Dora The Explorer,Dora The Explorer,Boots The Monkey!,16,0.512,0.537,-7.198,0.107,0.76,0.954,0.0982,0.86,0.46997189487697844,kids
2VDkVkx5wDtwbsT07p69so,Desmond Dennis,Cool Kids Jams 4,Rise and Shine,15,0.747,0.759,-5.129,0.0704,0.00424,0.0,0.0514,0.968,0.6029740479595024,kids
356jSDGKMkDAVvVPILL136,Grey Skye Evans,Fire,Fire,15,0.707,0.414,-10.53,0.416,0.0372,0.00359,0.171,0.128,0.6655038377463307,kids
6hM7CxrehToL0E2yEJFQE6,That Girl Lay Lay;Tha Slay Gang,Recess Is Over,Show and Tell,15,0.811,0.772,-3.864,0.115,0.424,0.0,0.164,0.0773,0.5752674917410384,kids
37FAGAZAqvV3EiKLfFt8vt,Desmond Dennis,Cool Kids Jams 4,Old MacDonald Had a Farm,16,0.641,0.562,-5.638,0.0283,0.619,0.0,0.272,0.51,0.5584167447364528,kids
5ubqmrfkcaznhnxeJgMdkh,Dora The Explorer,Dora The Explorer,The Fix-It Machine,16,0.775,0.819,-4.754,0.107,0.528,0.0,0.0783,0.952,0.3906612099995069,kids
54OrSbpVmumMYpo719UOtu,That Girl Lay Lay;Johnny Oz,Tha Cheat Code Reloaded,Supersize (feat. Johnny Oz),16,0.961,0.524,-5.22,0.0755,0.127,0.0,0.0646,0.428,0.46461795112009596,kids
1BSqyq83kxnA3oDf4eXLVX,Poop Emoji,Best Nintendo Music,The Paper Mario Origami King Song,14,0.803,0.53,-7.817,0.142,0.17,1.34e-06,0.25,0.659,0.36973850730568836,kids
6x0LElzW1utVgphlTnqsX5,Kids Rock Kidz,Kids Rock Party - Sung by Kids for Kids (Clean Lyrics),Call Me Maybe,16,0.736,0.716,-6.875,0.0735,0.066,0.0,0.086,0.61,0.49333530562266814,kids
32RyjoPPgQ1LlBR1fycOtt,Christopher Zondaflex Tyler,Zonda Kids Dance: Tap for Little Ones,Tap Heel Toe,16,0.88,0.252,-20.997,0.377,0.275,4.39e-06,0.0799,0.673,0.4032222277008037,kids
6yFu5JjZVuqlQf7xIrwPiy,Desmond Dennis,Cool Kids Jams 2,Ring Around the Rosy,15,0.67,0.495,-9.006,0.0306,0.00173,0.0,0.088,0.526,0.4302302647798432,kids
7KmfBg2yJmYKhZ19yXCZ9a,Grey Skye Evans;Lani Love,We Da Future,We Da Future,15,0.773,0.484,-10.112,0.306,0.261,0.0018,0.115,0.465,0.5633639038180234,kids
0sSiQyGSQN9fInONqqQXRx,Anthony Broughton,In the B-Hive with Mister B: Inspirational & Educational Children's Hip Hop Music,Watch the Letters Get Down,14,0.854,0.662,-8.989,0.263,0.306,0.0,0.299,0.746,0.35355340795161316,kids
4yU4enZ8JKJxrIg2OsKpIk,Grey Skye Evans;KD Da Kid,Haterz (Remix),Haterz - Remix,14,0.876,0.433,-11.874,0.113,0.016,0.0633,0.117,0.242,0.5592385319593052,kids
55EeXZlLcj8aaUsFn2qwAa,Kids Rock Kidz,Kids Rock Party - Sung by Kids for Kids (Clean Lyrics),What Makes You Beautiful,16,0.649,0.58,-5.708,0.0315,0.00831,0.0,0.0882,0.823,0.5134773104547771,kids
43LFk7qwbM6xdnTAjtVuLG,Big Mucci,Big Mucci the Bikers Shuffle & Line-Dance / Slide Collection,Happy Birthday Slide,15,0.857,0.696,-7.579,0.288,0.024,0.0,0.138,0.758,0.5464474138356097,kids
41oT6zksR8UtOTNI6iR4wh,Cooltime Kids,Toddler Play Time,Do You Know The Muffin Man?,17,0.761,0.597,-9.41,0.0356,0.282,0.000514,0.1,0.866,0.5053827063096823,kids
70TItAv9rRRmdOVrjVVuF7,The Kiddie Katz,Tv Toons: Favorite Children Tv Show Themes,Higglytown Heroes Theme,16,0.748,0.833,-8.29,0.054,0.146,0.0,0.0819,0.754,0.5479389576450866,kids
3dSyAEFONFGUTmjapcPEKa,Mini Pop Kids,Mini Pop Kids 12,Fireball,16,0.83,0.629,-11.178,0.0433,0.0741,0.0,0.0651,0.694,0.505362161629111,kids
4NSKrUM7qvHYf49RmxYVnv,Line Dances,Line Dances,Cupid Shuffle,15,0.883,0.633,-8.229,0.487,0.103,0.0,0.0508,0.806,0.5899281757967227,kids
7pdl3sOU1rEfwqNFRYHTfX,Desmond Dennis,I Don't Care,I Don't Care,27,0.706,0.448,-11.949,0.0418,0.22,0.0,0.0729,0.905,0.5957382114622881,kids
5eU2xoiQOx862nT0BRACsD,Dora The Explorer,Dora The Explorer Party Favorites,"Row, Row, Row Your Boat",35,0.892,0.45,-6.46,0.0438,0.366,0.0,0.335,0.884,0.451896684910343,kids
0fO7QiLntm2mzedKGCbgwv,Dora The Explorer,Dora The Explorer,Travel Song Medley,21,0.885,0.806,-6.408,0.0476,0.135,0.000722,0.0311,0.748,0.4558576993244909,kids
1H3EE3tqlHtVPV7G3CNERU,Pj Panda,Pj Panda's BedTime Beats,Go to Bed,14,0.784,0.376,-12.107,0.14,0.13,1.11e-05,0.0785,0.313,0.5752674917410384,kids
0FK6aRrZIexvLpLW9NyHuz,Patty Shukla,Nursery Rhymes with Patty,She'll be Coming Around the Mountain,32,0.783,0.783,-4.019,0.0377,0.266,0.0,0.0976,0.918,0.4522377266078267,kids
4e39bE63aC6ejh34vthaDR,Pj Panda;ML3V LLC,Pj Panda's New Nursery Rhymes Collection,Pop Goes the Weasel (Trap Remix),15,0.713,0.644,-7.407,0.0391,0.018,1.16e-05,0.0944,0.579,0.4110374241901287,kids
5EVQ0aOehEnJTfvxTzZb3W,Cody;Heart;Mr. Primm;Scatter,"Helpsters: Apple TV+ Original Series Soundtrack, Vol. 1",We've Got the Plan,14,0.829,0.788,-8.09,0.0993,0.124,0.0,0.782,0.929,0.5136868661966043,kids
39m8Rvbp9z8HXyyCuEY1Dv,Jack Hartmann,Science Songs All Day Long,3 States of Matter,14,0.921,0.924,-4.887,0.101,0.0484,0.0,0.532,0.58,0.47661604457373896,kids
0B0xYkmx0RrlR0aeKE21V1,Koo Koo Kanga Roo,Slow Clap,Putt Putt Butt Butt,15,0.685,0.668,-5.414,0.249,0.0303,0.000133,0.101,0.35,0.4926860937166149,kids
4y1aOK2HGfM4e746hGd6Y5,Blake Rules;Netherfriends,Kids Trap 4,The Best Pizza I Ever Had,14,0.933,0.361,-14.342,0.174,0.0163,2.23e-05,0.108,0.208,0.5424781815492332,kids
6r5NdpcokOoNUf1cJvzwd7,Dora The Explorer,Dora The Explorer,Baby Dino,15,0.697,0.716,-5.873,0.052,0.0054,0.000667,0.0895,0.522,0.38997912660453954,kids
20RO9qidpVyLDrb0BsCZmR,Koo Koo Kanga Roo,Fast Casual,Salad,14,0.867,0.6,-11.77,0.161,0.0351,0.0,0.103,0.645,0.49316683924198346,kids
31g8EYDCJHFL5d2wb6rG7D,Electric Slide Music Makers,Electric Slide: with friends...,The Hampster Dance Song,31,0.727,0.823,-9.605,0.0405,0.00316,0.688,0.199,0.889,0.5588933813257072,kids
2kTbKKosNtdpBJvaLD3UUM,Miss Melodee,Dancing With Miss Melodee,Jump!,14,0.624,0.874,-3.78,0.0334,0.119,3.07e-06,0.112,0.557,0.5014134740233058,kids
4jPaFHFNyqy33t2h6GEEcz,Christopher Zondaflex Tyler,Mr Chris' Hip Hop for Tots,Drive the Car,14,0.945,0.28,-19.614,0.302,0.0244,0.0,0.111,0.604,0.4436952484262775,kids
3ou4wRo5hpcZB22fERb60x,Dora The Explorer,Dora The Explorer,"Run, Dora, Run!",15,0.493,0.658,-5.518,0.226,0.0317,0.00014,0.112,0.528,0.5061675131075062,kids
6MLJju3EfLoFPQJ89P42oS,Babyboomboom,English and Mandarin Chinese,The Mulberry Bush (Sāng Shùcóng),14,0.808,0.179,-15.566,0.275,0.784,0.0,0.0983,0.795,0.4314095294446362,kids
0dyzpT98cEvBHybx9f04Ll,Cody;Heart;Mr. Primm;Scatter;Ingrid Michaelson,"Helpsters: Apple TV+ Original Series Soundtrack, Vol. 1",I Like Grilled Cheese Sandwiches,13,0.916,0.281,-9.123,0.211,0.785,0.0,0.177,0.809,0.4112798514208701,kids
6h9jIPiwmhKvWSN4Qig1Pl,Pj Panda,"The New Nursery Rhymes, Vol. 1",The Finger Family Song (Daddy Finger) [Trap Remix],14,0.833,0.685,-8.959,0.0601,0.0509,1.08e-06,0.0599,0.436,0.5547844452114459,kids
6SB6D4962R27qhXvPCCrL3,The Kiddie Katz,Daniel Tiger's Neighborhood Theme Song,Daniel Tiger's Neighborhood Theme Song,38,0.8,0.505,-7.133,0.0385,0.704,0.0,0.152,0.959,0.48511743339414554,kids
4LAfacWcX54KqCrE1JhHNV,Desmond Dennis,Cool Kids Jams 2,Hush Little Baby,15,0.798,0.505,-7.586,0.0456,0.0269,0.0,0.0858,0.886,0.637595943658268,kids
2CY0YidYMPTBLFqKswNQug,Dora The Explorer,Dora The Explorer,I'm Really Gonna Hit The Ball,15,0.609,0.518,-6.692,0.0342,0.578,0.0,0.249,0.406,0.5342274378317965,kids
0OXmqhfXEym3OdXMwy7Z1I,Babyboomboom,English and Mandarin Chinese,Brother John (Yuēhàn Xiōngdi),15,0.754,0.164,-13.939,0.114,0.944,0.0,0.0956,0.423,0.5997690777903786,kids
23MSHRcBcGW8vDQHV8HP2p,Cupid,99 from the Noughties,Cupid Shuffle,14,0.785,0.58,-4.865,0.234,0.19,0.0,0.2,0.854,0.2949147806649902,kids
4C3hvh7pAunflKErpUHKqa,That Girl Lay Lay,Tha Cheat Code Reloaded,1 2 3,15,0.939,0.485,-7.71,0.26,0.232,0.0,0.128,0.485,0.5014011472149631,kids
0NUUb14ulmeeVesMAEePhf,Blake Rules;Netherfriends,Kids Trap 2,Take Care of the Earth,14,0.91,0.29,-17.073,0.319,0.179,1.21e-05,0.106,0.228,0.41098400802064333,kids
4br5V0wTCT6h5DnvKr9Fks,Christopher Zondaflex Tyler,Mr Chris Hip Hop Dance Moves,"This is My,,,",15,0.958,0.477,-15.621,0.389,0.00263,0.0,0.206,0.893,0.4931010962641553,kids
4AMYrEgPHF7tQxljtG12wz,Rock 'n' Rainbow,Let's Boogie!,Everybody Farts,14,0.721,0.839,-5.968,0.037,0.0766,0.0,0.258,0.65,0.5753578883355522,kids
0PpziBZWEPvihXvz81ZvMU,Little Apple Band,Muppets - The Favorite Songs,"Hugga Wugga, You Are My Sunshine",14,0.769,0.605,-6.777,0.0315,0.706,0.596,0.103,0.873,0.5096436730601712,kids
3x6iXyuD4A9j2YGNKU38hE,Koo Koo Kanga Roo,Rad-Trospective,Rollin' in the Minivan,15,0.907,0.603,-12.671,0.238,0.152,0.0,0.0863,0.556,0.4316766102920632,kids
68U5E3MAmeAzN2dLsWJYG3,Desmond Dennis,Cool Kids Jams 4,I Want Tacos,15,0.71,0.435,-5.396,0.0557,0.31,0.0,0.0679,0.474,0.2799582532090791,kids
0wzH94iJESzPueWITGbgGc,Koo Koo Kanga Roo,"Cafetorium Songs, Vol. 1",Skip Counting,15,0.672,0.961,-5.904,0.136,0.0338,1.5e-06,0.0563,0.738,0.4601351018194369,kids
7jNL67XJS4gV8L8jTVhzSh,Dora The Explorer,Dora The Explorer,"Baseball, Baseball, Fun In The Sun",15,0.647,0.8,-5.759,0.0434,0.0985,0.000234,0.177,0.951,0.6366221257991881,kids
1V72GptGJ0r3PRzkprjnD7,Cooltime Kids,Kids Songs: Valentine's Party,You Are My Sunshine,16,0.853,0.628,-8.699,0.049,0.0722,0.0,0.174,0.948,0.44815755304636523,kids
7oFcgYg2BFWrJlu7q8ZQDt,Grey Skye Evans,Period,Period,14,0.856,0.541,-10.374,0.41,0.0674,0.252,0.103,0.246,0.6287494042042635,kids
7JA6riGm8ibV6aDl9DX3LI,Mini Pop Kids,Mini Pop Kids 18,Intentions,14,0.832,0.532,-6.856,0.086,0.46,0.0,0.104,0.746,0.6082499219302139,kids
6NXUeAyVzmHayjED9mXUvk,KD Da Kid;Lani Love,Thinking Bout You,Thinking Bout You,13,0.725,0.478,-8.375,0.147,0.0681,0.0,0.117,0.465,0.6374644577026116,kids
2XySnpJ0uMOJ4pXd73Juyf,Childrens DJ's,"Childrens Songs, Stories, Lullabies and Nursery Rhymes",Chicken Dance,15,0.813,0.433,-11.038,0.0284,0.0231,0.613,0.091,0.907,0.3945564814358266,kids
67HB7ncUEgPNBjGEwcDAZo,The Party Cats,Kids Dance Party: Halloween Jams,Casper The Friendly Ghost,15,0.551,0.857,-5.358,0.0369,0.0103,7.73e-06,0.12,0.918,0.6699949049192183,kids
0Em6T0LGI2FYTvg2OcmUtT,Mini Pop Kids,Mini Pop Kids 18,Stupid Love,14,0.73,0.818,-5.267,0.0551,0.11,5.69e-06,0.341,0.925,0.4848873329717469,kids
4btCr04tBy7IFEtOm5K2ZM,Mini Pop Kids,Mini Pop Kids 18,Holiday,14,0.625,0.594,-5.279,0.0293,0.323,0.0,0.23,0.609,0.4274978222638594,kids
4TYwp6hPy8UIHNzJk8JGeA,Rik Gaynor,The Duck Song (Got Any Grapes),The Duck Song (Got Any Grapes),14,0.661,0.969,-6.446,0.138,0.0295,0.0,0.123,0.862,0.33907762602107067,kids
0ajAIY2IEOjJ4JFmlAEuvM,Mee Wee,Mee Wee: Hip Hop For Kids,Hiphop-O-Potamus - Feat. Jabari & Baby Power,14,0.947,0.969,-5.239,0.325,0.555,0.0,0.354,0.53,0.43150403497526424,kids
6XjrZomaw5tYKje9NPoM8T,Mini Pop Kids,Mini Pop Kids 17,I Want It That Way,14,0.69,0.443,-8.854,0.0264,0.158,0.0,0.0793,0.472,0.40670660552569726,kids
0AQnCv1a4nk0lhutSLS7f7,Onyx Kids,Ketchup vs Mustard,Ketchup vs Mustard,14,0.915,0.536,-10.017,0.456,0.00999,3.48e-05,0.123,0.646,0.5753784330161235,kids
5CHlWfMNCcf5c4oPymSO28,Mini Pop Kids,Mini Pop Kids 18,Sunday Best,14,0.846,0.755,-4.742,0.0544,0.112,0.0,0.0755,0.446,0.4604843613891491,kids
7wi6xKpE95OcXF9SAqhD7x,KD Da Kid;Grey Skye Evans,Hands Up (Remix),Hands Up - Remix,15,0.823,0.447,-5.582,0.155,0.335,0.0,0.0693,0.423,0.41942376279933596,kids
1SrQkCfmF2ycMtAVpe4h6x,Choo Choo Soul,Choo Choo Soul,The Polite Song - Original Version,16,0.929,0.686,-5.301,0.253,0.0748,0.000632,0.065,0.894,0.4357567838535246,kids
2GsJekHgPvOWahS6HqOWnW,Rik Gaynor,Kids That's A Party!,80's Party Dance Medley (Agadoo/Hands Up/Superman/Okey Cokey/Star Treckin/I Am The Music Man),14,0.78,0.879,-4.418,0.0474,0.0295,6.71e-05,0.04,0.645,0.5424165475075193,kids
2ReTW3Hhwgt5ba3A5aBbKM,Pj Panda,"The New Nursery Rhymes, Vol. 1",Happy Birthday Song (Trap Remix),36,0.755,0.66,-6.014,0.0432,0.00176,0.0,0.111,0.221,0.5917032361980835,kids
11h1gv7DAfWgsqxSbtktDD,Dora The Explorer,Dora The Explorer Party Favorites,"Dora The Explorer Party Mix (including ""Dora The Explorer Theme"" & ""Travel Song"")",33,0.735,0.919,-3.925,0.0365,0.0017,0.224,0.0694,0.681,0.5093765922127442,kids
6wMJyFGW2gzVkYqOkYSmPs,Pj Panda;Leo Lion,Pj Panda's BedTime Beats,Leo Lullaby,14,0.778,0.284,-14.154,0.0312,0.274,9.49e-05,0.112,0.227,0.390159919793567,kids
044iRjeYlf1Yto1nbyACoO,Jack Hartmann,Calendar Songs Through the Year,"September, September",15,0.903,0.663,-5.879,0.231,0.0691,0.0,0.0642,0.502,0.36147543677990895,kids
0pRH65arodSyv2h94snS7M,Babyboomboom,English and French,The Wheels On the Bus (Les Roues Du Bus),29,0.923,0.287,-13.711,0.114,0.972,0.0,0.101,0.516,0.46822559702841743,kids
3QgInVIXkrZDRVQfuKUxSm,Little Apple Band,Favorite Songs From Barbie,Queen Of The Waves,31,0.624,0.681,-7.62,0.0504,0.0022,5.1e-05,0.0598,0.613,0.6495734924313397,kids
4P2DCTzjAs1IHAD82yT3dg,Koo Koo Kanga Roo,Celebrate This!,Dad Jokes,14,0.934,0.696,-8.277,0.302,0.085,1.6e-05,0.0581,0.822,0.43147527242246436,kids
5zI5Csd3ClcYXcJhs67aRZ,Desmond Dennis,Cool Kids Jams,Baby Shark,34,0.707,0.626,-9.211,0.0448,0.00547,0.0,0.268,0.878,0.6200631132587151,kids
77vI7Xn9UzqdPEvC2xwQfR,Hip Hop Harry,Nursery Rhymes (Bonus Tracks),Wheels on the Bus,14,0.838,0.801,-5.893,0.11,0.0195,8.27e-06,0.375,0.673,0.554739246914189,kids
3xn9vN2MhfPLHwh1w925Ms,Basho & Friends,En Español,Con Cosmo - With Cosmo,15,0.925,0.481,-8.492,0.0517,0.774,0.093,0.105,0.589,0.4601145571388656,kids
3hnVLChkJeyvDJVozH1sv4,Koo Koo Kanga Roo,Rad-Trospective,Lmnop,14,0.768,0.865,-5.609,0.0374,0.0223,0.0,0.0852,0.688,0.5547885541475601,kids
5PXBSvTtRYkXA6JR76CbJp,Hip Hop Harry,Party Jams,Do The Harry,13,0.903,0.746,-7.085,0.156,0.0702,0.0,0.312,0.677,0.4932572358364972,kids
3FL8n9BUqFElCrvn0qXy7r,Koo Koo Kanga Roo;Sims,Slow Clap,Backyard Swimsuit,14,0.894,0.846,-6.674,0.165,0.148,0.0,0.0508,0.804,0.44380208076524824,kids
0dlEqrdfqOclBMfbhZNuYR,Blake Rules;Netherfriends,Kids Trap 14,Clean Your Room,12,0.931,0.466,-14.37,0.298,0.24,0.000886,0.281,0.8,0.5750908074881252,kids
0k6Ofhg7UwcBCK6H4lDTS8,Desmond Dennis,Desmond Cool Jams,This Old Man,13,0.57,0.647,-8.244,0.0489,0.0232,0.0,0.185,0.552,0.7401632069424584,kids
6MV53J5O0XCqK0nui6paGL,Cupid;Pokey Bear,Capricorn,Take That,14,0.792,0.56,-5.652,0.0306,0.00852,0.0,0.112,0.403,0.38631806452673273,kids
2asYr7zzeo6bJ2EqF1HIgF,Babyboomboom,English and Mandarin Chinese,Five Little Ducks (Wǔ Zhī Xiǎoyā),14,0.909,0.257,-19.469,0.162,0.673,4.5e-05,0.108,0.923,0.46071857074766204,kids
